episode,reward,score,length,epsilon,td_error,timestamp
39,-6.2184,0,50,0.822432,0.301629,2026-05-24T19:33:27.327166
40,-6.2594,0,50,0.818320,0.296748,2026-05-24T19:33:27.544524
41,-6.2047,0,50,0.814229,0.307913,2026-05-24T19:33:27.771985
42,-6.2594,0,50,0.810157,0.298198,2026-05-24T19:33:27.989135
43,-6.2594,0,50,0.806107,0.288814,2026-05-24T19:33:28.206851
44,-6.2457,0,50,0.802076,0.298143,2026-05-24T19:33:28.441397
45,-6.2047,0,50,0.798066,0.289679,2026-05-24T19:33:28.666142
46,-6.2320,0,50,0.794075,0.287613,2026-05-24T19:33:28.899227
47,-6.1871,0,50,0.790105,0.298306,2026-05-24T19:33:29.115481
48,-6.2594,0,50,0.786154,0.302807,2026-05-24T19:33:29.355242
49,-6.2594,0,50,0.782224,0.288636,2026-05-24T19:33:29.572799
50,-6.1871,0,50,0.778313,0.289029,2026-05-24T19:33:29.802715
51,-6.1910,0,50,0.774421,0.286387,2026-05-24T19:33:30.023557
52,-6.2379,0,50,0.770549,0.295391,2026-05-24T19:33:30.255620
53,-6.2594,0,50,0.766696,0.287660,2026-05-24T19:33:30.472634
54,-6.1930,0,50,0.762863,0.287965,2026-05-24T19:33:30.704347
55,-6.2184,0,50,0.759048,0.292075,2026-05-24T19:33:30.922168
56,-6.2457,0,50,0.755253,0.287389,2026-05-24T19:33:31.150099
57,-6.2457,0,50,0.751477,0.280511,2026-05-24T19:33:31.369521
58,-6.2184,0,50,0.747719,0.280172,2026-05-24T19:33:31.602475
59,-6.2047,0,50,0.743981,0.277639,2026-05-24T19:33:31.822706
60,-6.2457,0,50,0.740261,0.278916,2026-05-24T19:33:32.053791
61,-6.2223,0,50,0.736560,0.293987,2026-05-24T19:33:32.274618
62,-6.2047,0,50,0.732877,0.287670,2026-05-24T19:33:32.504962
63,-6.2594,0,50,0.729212,0.283525,2026-05-24T19:33:32.721778
64,-6.2047,0,50,0.725566,0.283862,2026-05-24T19:33:32.950689
65,-6.2457,0,50,0.721939,0.278680,2026-05-24T19:33:33.169525
66,-6.2457,0,50,0.718329,0.283601,2026-05-24T19:33:33.387369
67,-6.2457,0,50,0.714737,0.287401,2026-05-24T19:33:33.625706
68,-6.2105,0,50,0.711164,0.297229,2026-05-24T19:33:33.844643
69,-6.2320,0,50,0.707608,0.297470,2026-05-24T19:33:34.076888
70,-6.2379,0,50,0.704070,0.283515,2026-05-24T19:33:34.296620
71,-6.2320,0,50,0.700549,0.279988,2026-05-24T19:33:34.528446
72,-6.1813,0,50,0.697047,0.287928,2026-05-24T19:33:34.746690
73,-6.2457,0,50,0.693561,0.280954,2026-05-24T19:33:34.978301
74,-6.2320,0,50,0.690094,0.280814,2026-05-24T19:33:35.196157
75,-6.2047,0,50,0.686643,0.276948,2026-05-24T19:33:35.427776
76,-6.2594,0,50,0.683210,0.283882,2026-05-24T19:33:35.645316
77,-6.1969,0,50,0.679794,0.281484,2026-05-24T19:33:35.878010
78,-6.2594,0,50,0.676395,0.279788,2026-05-24T19:33:36.097217
79,-6.2066,0,50,0.673013,0.281219,2026-05-24T19:33:36.328264
80,-6.2184,0,50,0.669648,0.286278,2026-05-24T19:33:36.548326
81,-6.1910,0,50,0.666300,0.290375,2026-05-24T19:33:36.780761
82,-6.2047,0,50,0.662968,0.290466,2026-05-24T19:33:37.000458
83,-6.1695,0,50,0.659653,0.292019,2026-05-24T19:33:37.233990
84,-6.2223,0,50,0.656355,0.294175,2026-05-24T19:33:37.456833
85,-6.1754,0,50,0.653073,0.284073,2026-05-24T19:33:37.685578
86,-6.1871,0,50,0.649808,0.286225,2026-05-24T19:33:37.902913
87,-6.1891,0,50,0.646559,0.283225,2026-05-24T19:33:38.127006
88,-6.2594,0,50,0.643326,0.299102,2026-05-24T19:33:38.410521
89,-6.2008,0,50,0.640109,0.283402,2026-05-24T19:33:38.629049
90,-6.1949,0,50,0.636909,0.284227,2026-05-24T19:33:38.862429
91,-6.2027,0,50,0.633724,0.278813,2026-05-24T19:33:39.082080
92,-6.2457,0,50,0.630556,0.283256,2026-05-24T19:33:39.315386
93,-6.2320,0,50,0.627403,0.283490,2026-05-24T19:33:39.532361
94,-6.2047,0,50,0.624266,0.285471,2026-05-24T19:33:39.764479
95,-6.1695,0,50,0.621145,0.292031,2026-05-24T19:33:39.983004
96,-6.2594,0,50,0.618039,0.291437,2026-05-24T19:33:40.215278
97,-6.1988,0,50,0.614949,0.279210,2026-05-24T19:33:40.431954
98,-6.2164,0,50,0.611874,0.280948,2026-05-24T19:33:40.664956
99,-6.2516,0,50,0.608815,0.299589,2026-05-24T19:33:40.883625
100,-6.2594,0,50,0.605770,0.297478,2026-05-24T19:33:41.117454
101,-6.2457,0,50,0.602742,0.293388,2026-05-24T19:33:41.339807
102,-6.2125,0,50,0.599728,0.290566,2026-05-24T19:33:41.582882
103,-6.2047,0,50,0.596729,0.287372,2026-05-24T19:33:41.802157
104,-6.2281,0,50,0.593746,0.278072,2026-05-24T19:33:42.033004
105,-6.2164,0,50,0.590777,0.286064,2026-05-24T19:33:42.282857
106,-6.2457,0,50,0.587823,0.280242,2026-05-24T19:33:42.524014
107,-6.2105,0,50,0.584884,0.291629,2026-05-24T19:33:42.749881
108,-6.1754,0,50,0.581959,0.287125,2026-05-24T19:33:43.003496
109,-6.2047,0,50,0.579050,0.297798,2026-05-24T19:33:43.221747
110,-6.1891,0,50,0.576154,0.290591,2026-05-24T19:33:43.459117
111,-6.2184,0,50,0.573274,0.281425,2026-05-24T19:33:43.677678
112,-6.2457,0,50,0.570407,0.286228,2026-05-24T19:33:43.910919
113,-6.2320,0,50,0.567555,0.293676,2026-05-24T19:33:44.132729
114,-6.2105,0,50,0.564717,0.286153,2026-05-24T19:33:44.370491
115,-6.1637,0,50,0.561894,0.304221,2026-05-24T19:33:44.589199
116,-6.2184,0,50,0.559084,0.293913,2026-05-24T19:33:44.821309
117,-6.2223,0,50,0.556289,0.284149,2026-05-24T19:33:45.040577
118,-6.2594,0,50,0.553508,0.301401,2026-05-24T19:33:45.270498
119,-6.2184,0,50,0.550740,0.287749,2026-05-24T19:33:45.488399
120,-6.2047,0,50,0.547986,0.287085,2026-05-24T19:33:45.719543
121,-6.1969,0,50,0.545246,0.289868,2026-05-24T19:33:45.938184
122,-6.1969,0,50,0.542520,0.286103,2026-05-24T19:33:46.156009
123,-6.2281,0,50,0.539808,0.301043,2026-05-24T19:33:46.389367
124,-6.1773,0,50,0.537108,0.288048,2026-05-24T19:33:46.605563
125,-6.1910,0,50,0.534423,0.286318,2026-05-24T19:33:46.847738
126,-6.1988,0,50,0.531751,0.278051,2026-05-24T19:33:47.087290
127,-6.1930,0,50,0.529092,0.283789,2026-05-24T19:33:47.328286
128,-6.2457,0,50,0.526447,0.295504,2026-05-24T19:33:47.546626
129,-6.2457,0,50,0.523814,0.288982,2026-05-24T19:33:47.776147
130,-6.2184,0,50,0.521195,0.289598,2026-05-24T19:33:47.994237
131,-6.2066,0,50,0.518589,0.282695,2026-05-24T19:33:48.224145
132,-6.2320,0,50,0.515996,0.281807,2026-05-24T19:33:48.442579
133,-6.2027,0,50,0.513416,0.277153,2026-05-24T19:33:48.672718
134,-6.2242,0,50,0.510849,0.287375,2026-05-24T19:33:48.890691
135,-6.2066,0,50,0.508295,0.278798,2026-05-24T19:33:49.123294
136,-6.2594,0,50,0.505754,0.277191,2026-05-24T19:33:49.342648
137,-6.2047,0,50,0.503225,0.289214,2026-05-24T19:33:49.572125
138,-6.2066,0,50,0.500709,0.280707,2026-05-24T19:33:49.789688
139,-6.2320,0,50,0.498205,0.279182,2026-05-24T19:33:50.028266
140,-6.2281,0,50,0.495714,0.275748,2026-05-24T19:33:50.248559
141,-6.2047,0,50,0.493236,0.285143,2026-05-24T19:33:50.480214
142,-6.2203,0,50,0.490769,0.280850,2026-05-24T19:33:50.698391
143,-6.2438,0,50,0.488316,0.287892,2026-05-24T19:33:50.929995
144,-6.2320,0,50,0.485874,0.285218,2026-05-24T19:33:51.148689
145,-6.2594,0,50,0.483445,0.278551,2026-05-24T19:33:51.381872
146,-6.2184,0,50,0.481027,0.276947,2026-05-24T19:33:51.600687
147,-6.2457,0,50,0.478622,0.277862,2026-05-24T19:33:51.831135
148,-6.2457,0,50,0.476229,0.278989,2026-05-24T19:33:52.048402
149,-6.1910,0,50,0.473848,0.278376,2026-05-24T19:33:52.267931
150,-6.1695,0,50,0.471479,0.284609,2026-05-24T19:33:52.500683
151,-6.2438,0,50,0.469121,0.281206,2026-05-24T19:33:52.719294
152,-6.2594,0,50,0.466776,0.291274,2026-05-24T19:33:52.959797
153,-6.1891,0,50,0.464442,0.280913,2026-05-24T19:33:53.177160
154,-6.2320,0,50,0.462120,0.277148,2026-05-24T19:33:53.408814
155,-6.2047,0,50,0.459809,0.277619,2026-05-24T19:33:53.626712
156,-6.2320,0,50,0.457510,0.276748,2026-05-24T19:33:53.857098
157,-6.2047,0,50,0.455222,0.278319,2026-05-24T19:33:54.075070
158,-6.2047,0,50,0.452946,0.274638,2026-05-24T19:33:54.305363
159,-6.2457,0,50,0.450682,0.278464,2026-05-24T19:33:54.524011
160,-6.2047,0,50,0.448428,0.276176,2026-05-24T19:33:54.756167
161,-6.2105,0,50,0.446186,0.276609,2026-05-24T19:33:54.974521
162,-6.2379,0,50,0.443955,0.275997,2026-05-24T19:33:55.204476
163,-6.2027,0,50,0.441735,0.278539,2026-05-24T19:33:55.424138
164,-6.2027,0,50,0.439527,0.277440,2026-05-24T19:33:55.653715
165,-6.2047,0,50,0.437329,0.276226,2026-05-24T19:33:55.873354
166,-6.2594,0,50,0.435142,0.276553,2026-05-24T19:33:56.106987
167,-6.1969,0,50,0.432967,0.277270,2026-05-24T19:33:56.326055
168,-6.1637,0,50,0.430802,0.276847,2026-05-24T19:33:56.560895
169,-6.2320,0,50,0.428648,0.275875,2026-05-24T19:33:56.781093
170,-6.1695,0,50,0.426505,0.276039,2026-05-24T19:33:56.999189
171,-6.2594,0,50,0.424372,0.275205,2026-05-24T19:33:57.279122
172,-6.1910,0,50,0.422250,0.282334,2026-05-24T19:33:57.499857
173,-6.2594,0,50,0.420139,0.295698,2026-05-24T19:33:57.731428
174,-6.1910,0,50,0.418038,0.287381,2026-05-24T19:33:57.948457
175,-6.1910,0,50,0.415948,0.283973,2026-05-24T19:33:58.181613
176,-6.2438,0,50,0.413868,0.275972,2026-05-24T19:33:58.399512
177,-6.2359,0,50,0.411799,0.272932,2026-05-24T19:33:58.644045
178,-6.1637,0,50,0.409740,0.275938,2026-05-24T19:33:58.871713
179,-6.1930,0,50,0.407691,0.276983,2026-05-24T19:33:59.110057
180,-6.2164,0,50,0.405653,0.277179,2026-05-24T19:33:59.330924
181,-6.2066,0,50,0.403625,0.279227,2026-05-24T19:33:59.565180
182,-6.1695,0,50,0.401606,0.277612,2026-05-24T19:33:59.787634
183,-6.2184,0,50,0.399598,0.276261,2026-05-24T19:34:00.022172
184,-6.1813,0,50,0.397600,0.285042,2026-05-24T19:34:00.238628
185,-6.1930,0,50,0.395612,0.285455,2026-05-24T19:34:00.466406
186,-6.2184,0,50,0.393634,0.282492,2026-05-24T19:34:00.683670
187,-6.2594,0,50,0.391666,0.294179,2026-05-24T19:34:00.913936
188,-6.2457,0,50,0.389708,0.286050,2026-05-24T19:34:01.131032
189,-6.2457,0,50,0.387759,0.282353,2026-05-24T19:34:01.362031
190,-6.2047,0,50,0.385821,0.276507,2026-05-24T19:34:01.579261
191,-6.1891,0,50,0.383891,0.283365,2026-05-24T19:34:01.812986
192,-6.2457,0,50,0.381972,0.281080,2026-05-24T19:34:02.033501
193,-6.2184,0,50,0.380062,0.281137,2026-05-24T19:34:02.252290
194,-6.1910,0,50,0.378162,0.278938,2026-05-24T19:34:02.487645
195,-6.2105,0,50,0.376271,0.280999,2026-05-24T19:34:02.705391
196,-6.2047,0,50,0.374390,0.277504,2026-05-24T19:34:02.941002
197,-6.2164,0,50,0.372518,0.274863,2026-05-24T19:34:03.161782
198,-6.2047,0,50,0.370655,0.276113,2026-05-24T19:34:03.396685
199,-6.1988,0,50,0.368802,0.274906,2026-05-24T19:34:03.614219
200,-6.2086,0,50,0.366958,0.276482,2026-05-24T19:34:03.845766
201,-6.2242,0,50,0.365123,0.274281,2026-05-24T19:34:04.063448
202,-6.2457,0,50,0.363297,0.273877,2026-05-24T19:34:04.295609
203,-6.1930,0,50,0.361481,0.281130,2026-05-24T19:34:04.512549
204,-6.2047,0,50,0.359674,0.280223,2026-05-24T19:34:04.742993
205,-6.2184,0,50,0.357875,0.299264,2026-05-24T19:34:04.960413
206,-6.2184,0,50,0.356086,0.289186,2026-05-24T19:34:05.190482
207,-6.1969,0,50,0.354305,0.286023,2026-05-24T19:34:05.409136
208,-6.2086,0,50,0.352534,0.278714,2026-05-24T19:34:05.642087
209,-6.2594,0,50,0.350771,0.276596,2026-05-24T19:34:05.860675
210,-6.1988,0,50,0.349017,0.284652,2026-05-24T19:34:06.091161
211,-6.1754,0,50,0.347272,0.275622,2026-05-24T19:34:06.309601
212,-6.1910,0,50,0.345536,0.276354,2026-05-24T19:34:06.539140
213,-6.2047,0,50,0.343808,0.277704,2026-05-24T19:34:06.755672
214,-6.1695,0,50,0.342089,0.272569,2026-05-24T19:34:06.972882
215,-6.2320,0,50,0.340379,0.276696,2026-05-24T19:34:07.205131
216,-6.1871,0,50,0.338677,0.271819,2026-05-24T19:34:07.425836
217,-6.2320,0,50,0.336983,0.282580,2026-05-24T19:34:07.658210
218,-5.4000,0,60,0.335298,0.363015,2026-05-24T19:34:07.920375
219,-6.1988,0,50,0.333622,0.277040,2026-05-24T19:34:08.153603
220,-6.1910,0,50,0.331954,0.274214,2026-05-24T19:34:08.371516
221,-6.9293,0,40,0.330294,0.332937,2026-05-24T19:34:08.561158
222,-6.1910,0,50,0.328643,0.274282,2026-05-24T19:34:08.780012
223,-6.1754,0,50,0.326999,0.270595,2026-05-24T19:34:09.013179
224,-6.1891,0,50,0.325364,0.271912,2026-05-24T19:34:09.230426
225,-6.2047,0,50,0.323738,0.270881,2026-05-24T19:34:09.466023
226,-6.1949,0,50,0.322119,0.271141,2026-05-24T19:34:09.685327
227,-6.2320,0,50,0.320508,0.274796,2026-05-24T19:34:09.914946
228,-6.1813,0,50,0.318906,0.270268,2026-05-24T19:34:10.133550
229,-6.2457,0,50,0.317311,0.285862,2026-05-24T19:34:10.366192
230,-6.2457,0,50,0.315725,0.275075,2026-05-24T19:34:10.585422
231,-6.2457,0,50,0.314146,0.277848,2026-05-24T19:34:10.816138
232,-6.1754,0,50,0.312575,0.270711,2026-05-24T19:34:11.035194
233,-6.2066,0,50,0.311012,0.271538,2026-05-24T19:34:11.265042
234,-6.1988,0,50,0.309457,0.278154,2026-05-24T19:34:11.484506
235,-6.2457,0,50,0.307910,0.275071,2026-05-24T19:34:11.715197
236,-6.2594,0,50,0.306371,0.271885,2026-05-24T19:34:11.933448
237,-6.2320,0,50,0.304839,0.275523,2026-05-24T19:34:12.169174
238,-6.2457,0,50,0.303315,0.274259,2026-05-24T19:34:12.402910
239,-6.2223,0,50,0.301798,0.271312,2026-05-24T19:34:12.628131
240,-6.1637,0,50,0.300289,0.276210,2026-05-24T19:34:12.866981
241,-6.2457,0,50,0.298788,0.275708,2026-05-24T19:34:13.100751
242,-6.2047,0,50,0.297294,0.270822,2026-05-24T19:34:13.338958
243,-6.2457,0,50,0.295807,0.273447,2026-05-24T19:34:13.634114
244,-6.2066,0,50,0.294328,0.270588,2026-05-24T19:34:13.867495
245,-6.2594,0,50,0.292856,0.272391,2026-05-24T19:34:14.134128
246,-6.2457,0,50,0.291392,0.273865,2026-05-24T19:34:14.368130
247,-6.1930,0,50,0.289935,0.269331,2026-05-24T19:34:14.606242
248,-6.2184,0,50,0.288486,0.272990,2026-05-24T19:34:14.830397
249,-6.2164,0,50,0.287043,0.275501,2026-05-24T19:34:15.065985
250,-6.2594,0,50,0.285608,0.273763,2026-05-24T19:34:15.301749
251,-6.2047,0,50,0.284180,0.269899,2026-05-24T19:34:15.541947
252,-6.2457,0,50,0.282759,0.270891,2026-05-24T19:34:15.762509
253,-6.2379,0,50,0.281345,0.269857,2026-05-24T19:34:16.001416
254,-6.2242,0,50,0.279938,0.270469,2026-05-24T19:34:16.235638
255,-6.1813,0,50,0.278539,0.268317,2026-05-24T19:34:16.474736
256,-6.2359,0,50,0.277146,0.269451,2026-05-24T19:34:16.775722
257,-6.2047,0,50,0.275760,0.268755,2026-05-24T19:34:17.046731
258,-6.2516,0,50,0.274382,0.286069,2026-05-24T19:34:17.285007
259,-6.2184,0,50,0.273010,0.279112,2026-05-24T19:34:17.520224
260,-6.2594,0,50,0.271645,0.275148,2026-05-24T19:34:17.737552
261,-6.2594,0,50,0.270286,0.270647,2026-05-24T19:34:17.969586
262,-5.7836,0,56,0.268935,0.401657,2026-05-24T19:34:18.215004
263,-6.2184,0,50,0.267590,0.291242,2026-05-24T19:34:18.445244
264,-6.1695,0,50,0.266252,0.275979,2026-05-24T19:34:18.664748
265,-6.2047,0,50,0.264921,0.279272,2026-05-24T19:34:18.897217
266,-6.2594,0,50,0.263596,0.273765,2026-05-24T19:34:19.115064
267,-6.2594,0,50,0.262278,0.273262,2026-05-24T19:34:19.390191
268,-6.2047,0,50,0.260967,0.271795,2026-05-24T19:34:19.610599
269,-6.1754,0,50,0.259662,0.270541,2026-05-24T19:34:19.857396
270,-6.1773,0,50,0.258364,0.270086,2026-05-24T19:34:20.081510
271,-6.2203,0,50,0.257072,0.270688,2026-05-24T19:34:20.317836
272,-6.2203,0,50,0.255787,0.266936,2026-05-24T19:34:20.543985
273,-6.2047,0,50,0.254508,0.270043,2026-05-24T19:34:20.782479
274,-6.2105,0,50,0.253235,0.276382,2026-05-24T19:34:21.013629
275,-6.0168,0,52,0.251969,0.400537,2026-05-24T19:34:21.255963
276,-6.2125,0,50,0.250709,0.274263,2026-05-24T19:34:21.472088
277,-6.2047,0,50,0.249456,0.276793,2026-05-24T19:34:21.704748
278,-6.2125,0,50,0.248208,0.274535,2026-05-24T19:34:21.921066
279,-6.2594,0,50,0.246967,0.280080,2026-05-24T19:34:22.151034
280,-6.2594,0,50,0.245733,0.275942,2026-05-24T19:34:22.372582
281,-6.2594,0,50,0.244504,0.274643,2026-05-24T19:34:22.607075
282,-6.2125,0,50,0.243281,0.269075,2026-05-24T19:34:22.826342
283,-6.2184,0,50,0.242065,0.270979,2026-05-24T19:34:23.057952
284,-6.2457,0,50,0.240855,0.268802,2026-05-24T19:34:23.276599
285,-6.2047,0,50,0.239650,0.268649,2026-05-24T19:34:23.515317
286,-6.1910,0,50,0.238452,0.269828,2026-05-24T19:34:23.737643
287,-6.1773,0,50,0.237260,0.269429,2026-05-24T19:34:23.954722
288,-6.2438,0,50,0.236074,0.267482,2026-05-24T19:34:24.186575
289,-6.2594,0,50,0.234893,0.277063,2026-05-24T19:34:24.403785
290,-6.2184,0,50,0.233719,0.271923,2026-05-24T19:34:24.635841
291,-6.1773,0,50,0.232550,0.269054,2026-05-24T19:34:24.852834
292,-6.2008,0,50,0.231387,0.273778,2026-05-24T19:34:25.085496
293,-5.4078,0,60,0.230230,0.365596,2026-05-24T19:34:25.346141
294,-6.1813,0,50,0.229079,0.269268,2026-05-24T19:34:25.587730
295,-6.1891,0,50,0.227934,0.270661,2026-05-24T19:34:25.817614
296,-6.2457,0,50,0.226794,0.272280,2026-05-24T19:34:26.053959
297,-6.2516,0,50,0.225660,0.266001,2026-05-24T19:34:26.280784
298,-6.2047,0,50,0.224532,0.269219,2026-05-24T19:34:26.515698
299,-6.2047,0,50,0.223409,0.271904,2026-05-24T19:34:26.756927
300,-6.2301,0,50,0.222292,0.265983,2026-05-24T19:34:27.163093
301,-6.1832,0,50,0.221181,0.268197,2026-05-24T19:34:27.500802
302,-6.2594,0,50,0.220075,0.269260,2026-05-24T19:34:27.868502
303,-6.2047,0,50,0.218974,0.269054,2026-05-24T19:34:28.369920
304,-6.2320,0,50,0.217880,0.268737,2026-05-24T19:34:28.705032
305,-6.2457,0,50,0.216790,0.267034,2026-05-24T19:34:28.998268
306,-6.2438,0,50,0.215706,0.264588,2026-05-24T19:34:29.311173
307,-6.1754,0,50,0.214628,0.264331,2026-05-24T19:34:29.553542
308,-6.2457,0,50,0.213555,0.269343,2026-05-24T19:34:29.822732
309,-6.2594,0,50,0.212487,0.267881,2026-05-24T19:34:30.047756
310,-6.2184,0,50,0.211424,0.266860,2026-05-24T19:34:30.270393
311,-6.2047,0,50,0.210367,0.268312,2026-05-24T19:34:30.547119
312,-6.2457,0,50,0.209315,0.267972,2026-05-24T19:34:30.803137
313,-6.2184,0,50,0.208269,0.269597,2026-05-24T19:34:31.055848
314,-6.2594,0,50,0.207227,0.267678,2026-05-24T19:34:31.293691
315,-7.6211,0,31,0.206191,0.405657,2026-05-24T19:34:31.430568
316,-6.1891,0,50,0.205160,0.266526,2026-05-24T19:34:31.659737
317,-6.2438,0,50,0.204135,0.270079,2026-05-24T19:34:31.876650
318,-6.1773,0,50,0.203114,0.270161,2026-05-24T19:34:32.092362
319,-6.1910,0,50,0.202098,0.267750,2026-05-24T19:34:32.306677
320,-6.1773,0,50,0.201088,0.266673,2026-05-24T19:34:32.516588
321,-6.2164,0,50,0.200082,0.263199,2026-05-24T19:34:32.726594
322,-6.1988,0,50,0.199082,0.268105,2026-05-24T19:34:32.952374
323,-6.2594,0,50,0.198087,0.265211,2026-05-24T19:34:33.175591
324,-6.1891,0,50,0.197096,0.268736,2026-05-24T19:34:33.394568
325,-6.2047,0,50,0.196111,0.268447,2026-05-24T19:34:33.605887
326,-6.2320,0,50,0.195130,0.270896,2026-05-24T19:34:33.814381
327,-6.2242,0,50,0.194154,0.269583,2026-05-24T19:34:34.046077
328,-6.2457,0,50,0.193184,0.271622,2026-05-24T19:34:34.273924
329,-6.2594,0,50,0.192218,0.267783,2026-05-24T19:34:34.548874
330,-6.2008,0,50,0.191257,0.263532,2026-05-24T19:34:34.811497
331,-6.2594,0,50,0.190300,0.279180,2026-05-24T19:34:35.049220
332,-6.1910,0,50,0.189349,0.273576,2026-05-24T19:34:35.266529
333,-6.2320,0,50,0.188402,0.268385,2026-05-24T19:34:35.484890
334,-6.2145,0,50,0.187460,0.262285,2026-05-24T19:34:35.696146
335,-6.2438,0,50,0.186523,0.264402,2026-05-24T19:34:35.907959
336,-6.2320,0,50,0.185590,0.264557,2026-05-24T19:34:36.121690
337,-6.2184,0,50,0.184662,0.265840,2026-05-24T19:34:36.341555
338,-6.2594,0,50,0.183739,0.266905,2026-05-24T19:34:36.553161
339,-6.2047,0,50,0.182820,0.266450,2026-05-24T19:34:36.774915
340,-6.1871,0,50,0.181906,0.263057,2026-05-24T19:34:36.991480
341,-6.2047,0,50,0.180997,0.266054,2026-05-24T19:34:37.202659
342,-6.2457,0,50,0.180092,0.265560,2026-05-24T19:34:37.415710
343,-6.1930,0,50,0.179191,0.265628,2026-05-24T19:34:37.638427
344,-6.2125,0,50,0.178295,0.263039,2026-05-24T19:34:37.850126
345,-6.2320,0,50,0.177404,0.268018,2026-05-24T19:34:38.063580
346,-5.7945,0,55,0.176517,0.388878,2026-05-24T19:34:38.301392
347,-6.2594,0,50,0.175634,0.276568,2026-05-24T19:34:38.520456
348,-6.1773,0,50,0.174756,0.269272,2026-05-24T19:34:38.729892
349,-6.1891,0,50,0.173882,0.265661,2026-05-24T19:34:38.944289
350,-6.1695,0,50,0.173013,0.262592,2026-05-24T19:34:39.161941
351,-6.2594,0,50,0.172148,0.271735,2026-05-24T19:34:39.374563
352,-6.2184,0,50,0.171287,0.265190,2026-05-24T19:34:39.587358
353,-6.2320,0,50,0.170431,0.265611,2026-05-24T19:34:39.797202
354,-6.2320,0,50,0.169578,0.264589,2026-05-24T19:34:40.006246
355,-6.2184,0,50,0.168731,0.265367,2026-05-24T19:34:40.216886
356,-6.2281,0,50,0.167887,0.261544,2026-05-24T19:34:40.432758
357,-6.2359,0,50,0.167047,0.260634,2026-05-24T19:34:40.648150
358,-6.2320,0,50,0.166212,0.265503,2026-05-24T19:34:40.858493
359,-6.2320,0,50,0.165381,0.264007,2026-05-24T19:34:41.071392
360,-6.2223,0,50,0.164554,0.261771,2026-05-24T19:34:41.287107
361,-6.2164,0,50,0.163731,0.263560,2026-05-24T19:34:41.503974
362,-5.5457,0,59,0.162913,0.389488,2026-05-24T19:34:41.755240
363,-6.2047,0,50,0.162098,0.265475,2026-05-24T19:34:41.965667
364,-6.1949,0,50,0.161288,0.260915,2026-05-24T19:34:42.474855
365,-6.1949,0,50,0.160481,0.261184,2026-05-24T19:34:42.712654
366,-6.1949,0,50,0.159679,0.259955,2026-05-24T19:34:42.954623
367,-6.2242,0,50,0.158881,0.268617,2026-05-24T19:34:43.181832
