episode,reward,score,length,epsilon,td_error,timestamp
368,-2.6500,0,50,0.012895,0.329951,2026-05-24T19:52:58.181689
369,-2.6500,0,50,0.012831,0.329943,2026-05-24T19:52:59.908467
370,-2.6500,0,50,0.012767,0.329936,2026-05-24T19:53:01.639702
371,-2.6500,0,50,0.012703,0.330731,2026-05-24T19:53:03.367490
372,-2.6500,0,50,0.012639,0.329903,2026-05-24T19:53:05.097419
373,-2.6500,0,50,0.012576,0.331557,2026-05-24T19:53:06.827703
374,-2.6500,0,50,0.012513,0.329872,2026-05-24T19:53:08.558074
375,-2.6500,0,50,0.012451,0.330387,2026-05-24T19:53:10.285295
376,-2.6500,0,50,0.012389,0.329842,2026-05-24T19:53:12.015324
377,-2.6500,0,50,0.012327,0.329835,2026-05-24T19:53:13.738656
378,-2.6500,0,50,0.012265,0.329829,2026-05-24T19:53:15.469571
379,-2.6500,0,50,0.012204,0.330720,2026-05-24T19:53:17.194402
380,-5.5000,0,31,0.012143,0.428331,2026-05-24T19:53:18.276995
381,-2.6500,0,50,0.012082,0.331052,2026-05-24T19:53:20.007658
382,-2.6500,0,50,0.012021,0.329777,2026-05-24T19:53:21.728077
383,-2.6500,0,50,0.011961,0.329772,2026-05-24T19:53:23.458987
384,-2.6500,0,50,0.011902,0.329767,2026-05-24T19:53:25.194094
385,-2.6500,0,50,0.011842,0.330858,2026-05-24T19:53:26.922098
386,-2.6500,0,50,0.011783,0.329739,2026-05-24T19:53:28.650146
387,-2.6500,0,50,0.011724,0.329735,2026-05-24T19:53:30.385484
388,-2.6500,0,50,0.011665,0.330287,2026-05-24T19:53:32.116715
389,-2.6500,0,50,0.011607,0.331578,2026-05-24T19:53:33.842902
390,-2.6500,0,50,0.011549,0.329687,2026-05-24T19:53:35.576407
391,-2.6500,0,50,0.011491,0.329683,2026-05-24T19:53:37.306489
392,-2.6500,0,50,0.011434,0.329679,2026-05-24T19:53:39.039327
393,-2.6500,0,50,0.011377,0.329675,2026-05-24T19:53:40.766280
394,-2.6500,0,50,0.011320,0.329671,2026-05-24T19:53:42.491803
395,-2.6500,0,50,0.011263,0.330208,2026-05-24T19:53:44.225513
396,-2.6500,0,50,0.011207,0.331270,2026-05-24T19:53:45.954479
397,-5.5000,0,31,0.011151,0.427916,2026-05-24T19:53:47.042288
398,-2.6500,0,50,0.011095,0.329626,2026-05-24T19:53:48.777432
399,-2.6500,0,50,0.011040,0.329623,2026-05-24T19:53:50.512736
400,-2.6500,0,50,0.010984,0.330283,2026-05-24T19:53:52.233989
401,-2.6500,0,50,0.010929,0.329600,2026-05-24T19:53:53.958119
402,-2.6500,0,50,0.010875,0.329597,2026-05-24T19:53:55.694891
403,-2.6500,0,50,0.010820,0.329595,2026-05-24T19:53:57.423390
404,-2.6500,0,50,0.010766,0.329592,2026-05-24T19:53:59.153826
405,-2.6500,0,50,0.010712,0.329589,2026-05-24T19:54:00.885002
406,-2.6500,0,50,0.010659,0.329587,2026-05-24T19:54:02.614625
407,-2.6500,0,50,0.010606,0.329584,2026-05-24T19:54:04.343565
408,-2.6500,0,50,0.010553,0.331059,2026-05-24T19:54:06.074193
409,-2.6500,0,50,0.010500,0.331285,2026-05-24T19:54:07.804649
410,-2.6500,0,50,0.010447,0.329543,2026-05-24T19:54:09.535750
411,-2.6500,0,50,0.010395,0.329908,2026-05-24T19:54:11.267030
412,-2.6500,0,50,0.010343,0.331200,2026-05-24T19:54:12.993225
413,-2.6500,0,50,0.010291,0.329487,2026-05-24T19:54:14.723573
414,-2.6500,0,50,0.010240,0.329486,2026-05-24T19:54:16.452800
415,-2.6500,0,50,0.010189,0.329619,2026-05-24T19:54:18.187388
416,-2.6500,0,50,0.010138,0.329467,2026-05-24T19:54:19.912197
417,-2.6500,0,50,0.010087,0.331058,2026-05-24T19:54:21.635606
418,-5.5000,0,31,0.010037,0.427590,2026-05-24T19:54:22.717608
419,-2.6500,0,50,0.010000,0.333280,2026-05-24T19:54:24.446164
420,-2.6500,0,50,0.010000,0.331162,2026-05-24T19:54:26.175395
421,-2.6500,0,50,0.010000,0.330264,2026-05-24T19:54:27.901927
422,-2.6500,0,50,0.010000,0.329331,2026-05-24T19:54:29.633062
423,-2.6500,0,50,0.010000,0.329332,2026-05-24T19:54:31.359937
424,-2.6500,0,50,0.010000,0.329334,2026-05-24T19:54:33.092983
425,-2.6500,0,50,0.010000,0.329335,2026-05-24T19:54:34.828554
426,-2.6500,0,50,0.010000,0.329855,2026-05-24T19:54:36.558928
427,-5.5000,0,31,0.010000,0.427261,2026-05-24T19:54:37.643571
428,-2.6500,0,50,0.010000,0.329320,2026-05-24T19:54:39.370868
429,-2.6500,0,50,0.010000,0.329322,2026-05-24T19:54:41.105674
430,-2.6500,0,50,0.010000,0.331073,2026-05-24T19:54:42.831182
431,-2.6500,0,50,0.010000,0.331407,2026-05-24T19:54:44.561863
432,-2.6500,0,50,0.010000,0.329742,2026-05-24T19:54:46.287107
433,-2.6500,0,50,0.010000,0.329277,2026-05-24T19:54:48.021569
434,-2.6500,0,50,0.010000,0.329279,2026-05-24T19:54:49.748372
435,-2.6500,0,50,0.010000,0.329281,2026-05-24T19:54:51.477027
436,-2.6500,0,50,0.010000,0.329283,2026-05-24T19:54:53.207547
437,-2.6500,0,50,0.010000,0.329285,2026-05-24T19:54:54.939768
438,-2.6500,0,50,0.010000,0.329287,2026-05-24T19:54:56.668872
439,-2.6500,0,50,0.010000,0.329289,2026-05-24T19:54:58.401547
440,-2.6500,0,50,0.010000,0.327250,2026-05-24T19:55:00.130943
441,-2.6500,0,50,0.010000,0.330125,2026-05-24T19:55:01.863975
442,-2.6500,0,50,0.010000,0.330114,2026-05-24T19:55:03.593386
443,-2.6500,0,50,0.010000,0.330104,2026-05-24T19:55:05.327316
444,-2.6500,0,50,0.010000,0.330094,2026-05-24T19:55:07.052982
445,-2.6500,0,50,0.010000,0.330083,2026-05-24T19:55:08.783932
446,-2.6500,0,50,0.010000,0.330073,2026-05-24T19:55:10.516826
447,-2.6500,0,50,0.010000,0.335082,2026-05-24T19:55:12.244899
448,-2.6500,0,50,0.010000,0.330037,2026-05-24T19:55:13.973988
449,-2.6500,0,50,0.010000,0.333433,2026-05-24T19:55:15.701005
450,-2.6500,0,50,0.010000,0.330002,2026-05-24T19:55:17.430569
451,-2.6500,0,50,0.010000,0.334258,2026-05-24T19:55:19.160990
452,-2.6500,0,50,0.010000,0.329968,2026-05-24T19:55:20.882501
453,-2.6500,0,50,0.010000,0.329960,2026-05-24T19:55:22.612503
454,-2.6500,0,50,0.010000,0.329951,2026-05-24T19:55:24.343905
455,-2.6500,0,50,0.010000,0.329943,2026-05-24T19:55:26.075043
456,-2.6500,0,50,0.010000,0.329936,2026-05-24T19:55:27.800491
457,-2.6500,0,50,0.010000,0.329928,2026-05-24T19:55:29.530782
458,-2.6500,0,50,0.010000,0.329920,2026-05-24T19:55:31.261528
459,-2.6500,0,50,0.010000,0.329913,2026-05-24T19:55:32.988792
460,-2.6500,0,50,0.010000,0.329905,2026-05-24T19:55:34.719384
461,-2.6500,0,50,0.010000,0.329898,2026-05-24T19:55:36.443243
462,-2.6500,0,50,0.010000,0.329891,2026-05-24T19:55:38.177986
463,-2.6500,0,50,0.010000,0.329883,2026-05-24T19:55:39.903858
464,-2.6500,0,50,0.010000,0.333337,2026-05-24T19:55:41.632386
465,-2.6500,0,50,0.010000,0.329853,2026-05-24T19:55:43.365909
466,-2.6500,0,50,0.010000,0.333312,2026-05-24T19:55:45.095205
467,-2.6500,0,50,0.010000,0.329823,2026-05-24T19:55:46.826623
468,-2.6500,0,50,0.010000,0.329817,2026-05-24T19:55:48.559259
469,-2.6500,0,50,0.010000,0.329811,2026-05-24T19:55:50.285995
470,-2.6500,0,50,0.010000,0.329805,2026-05-24T19:55:52.017182
471,-2.6500,0,50,0.010000,0.329799,2026-05-24T19:55:53.751596
472,-2.6500,0,50,0.010000,0.329793,2026-05-24T19:55:55.481530
473,-2.6500,0,50,0.010000,0.329788,2026-05-24T19:55:57.205742
474,-2.6500,0,50,0.010000,0.329782,2026-05-24T19:55:58.932637
475,-2.6500,0,50,0.010000,0.332405,2026-05-24T19:56:00.666624
476,-2.6500,0,50,0.010000,0.329754,2026-05-24T19:56:02.394779
477,-2.6500,0,50,0.010000,0.329749,2026-05-24T19:56:04.127805
478,-2.6500,0,50,0.010000,0.333246,2026-05-24T19:56:05.863931
479,-2.6500,0,50,0.010000,0.329723,2026-05-24T19:56:07.591938
480,-2.6500,0,50,0.010000,0.329718,2026-05-24T19:56:09.317031
481,-2.6500,0,50,0.010000,0.329713,2026-05-24T19:56:11.043943
482,-2.6500,0,50,0.010000,0.333602,2026-05-24T19:56:12.771157
483,-2.6500,0,50,0.010000,0.329688,2026-05-24T19:56:14.504062
484,-2.6500,0,50,0.010000,0.329684,2026-05-24T19:56:16.234329
485,-2.6500,0,50,0.010000,0.329680,2026-05-24T19:56:17.966698
486,-2.6500,0,50,0.010000,0.329676,2026-05-24T19:56:19.699270
487,-2.6500,0,50,0.010000,0.329672,2026-05-24T19:56:21.430389
488,-2.6500,0,50,0.010000,0.329668,2026-05-24T19:56:23.158428
489,-2.6500,0,50,0.010000,0.336002,2026-05-24T19:56:24.886538
490,-2.6500,0,50,0.010000,0.332591,2026-05-24T19:56:26.610843
491,-2.6500,0,50,0.010000,0.329607,2026-05-24T19:56:28.342742
492,-2.6500,0,50,0.010000,0.329604,2026-05-24T19:56:30.070373
493,-2.6500,0,50,0.010000,0.331586,2026-05-24T19:56:31.797182
494,-2.6500,0,50,0.010000,0.329581,2026-05-24T19:56:33.526195
495,-2.6500,0,50,0.010000,0.329579,2026-05-24T19:56:35.260166
496,-2.6500,0,50,0.010000,0.329576,2026-05-24T19:56:36.989431
497,-2.6500,0,50,0.010000,0.329574,2026-05-24T19:56:38.720069
498,-2.6500,0,50,0.010000,0.329572,2026-05-24T19:56:40.454647
499,-2.6500,0,50,0.010000,0.331770,2026-05-24T19:56:42.187983
500,-2.6500,0,50,0.010000,0.331258,2026-05-24T19:56:43.914954
501,-2.6500,0,50,0.010000,0.329531,2026-05-24T19:56:45.648415
502,-2.6500,0,50,0.010000,0.329529,2026-05-24T19:56:47.381968
503,-2.6500,0,50,0.010000,0.329528,2026-05-24T19:56:49.114033
504,-2.6500,0,50,0.010000,0.329526,2026-05-24T19:56:50.836844
505,-2.6500,0,50,0.010000,0.329524,2026-05-24T19:56:52.566191
506,-2.6500,0,50,0.010000,0.329523,2026-05-24T19:56:54.296259
507,-2.6500,0,50,0.010000,0.329521,2026-05-24T19:56:56.018866
508,-2.6500,0,50,0.010000,0.329519,2026-05-24T19:56:57.749192
509,-2.6500,0,50,0.010000,0.329518,2026-05-24T19:56:59.481879
510,-2.6500,0,50,0.010000,0.329516,2026-05-24T19:57:01.206536
511,-2.6500,0,50,0.010000,0.329515,2026-05-24T19:57:02.934904
512,-2.6500,0,50,0.010000,0.331363,2026-05-24T19:57:04.663759
513,-2.6500,0,50,0.010000,0.331889,2026-05-24T19:57:06.395110
514,-2.6500,0,50,0.010000,0.329477,2026-05-24T19:57:08.128527
515,-2.6500,0,50,0.010000,0.329476,2026-05-24T19:57:09.856339
516,-2.6500,0,50,0.010000,0.329475,2026-05-24T19:57:11.579733
517,-2.6500,0,50,0.010000,0.329474,2026-05-24T19:57:13.305477
518,-2.6500,0,50,0.010000,0.329473,2026-05-24T19:57:15.040825
519,-2.6500,0,50,0.010000,0.329472,2026-05-24T19:57:16.765789
520,-2.6500,0,50,0.010000,0.329471,2026-05-24T19:57:18.497120
521,-2.6500,0,50,0.010000,0.330993,2026-05-24T19:57:20.226658
522,-2.6500,0,50,0.010000,0.329452,2026-05-24T19:57:21.954716
523,-2.6500,0,50,0.010000,0.329452,2026-05-24T19:57:23.682469
524,-2.6500,0,50,0.010000,0.329451,2026-05-24T19:57:25.414113
525,-2.6500,0,50,0.010000,0.329451,2026-05-24T19:57:27.143784
526,-2.6500,0,50,0.010000,0.329450,2026-05-24T19:57:28.866409
527,-2.6500,0,50,0.010000,0.329450,2026-05-24T19:57:30.594791
528,-2.6500,0,50,0.010000,0.329449,2026-05-24T19:57:32.321481
529,-2.6500,0,50,0.010000,0.329448,2026-05-24T19:57:34.046341
530,-2.6500,0,50,0.010000,0.329448,2026-05-24T19:57:35.776643
531,-2.6500,0,50,0.010000,0.329447,2026-05-24T19:57:37.502194
532,-2.6500,0,50,0.010000,0.329447,2026-05-24T19:57:39.234365
533,-2.6500,0,50,0.010000,0.329446,2026-05-24T19:57:40.964959
534,-2.6500,0,50,0.010000,0.329446,2026-05-24T19:57:42.695963
535,-2.6500,0,50,0.010000,0.329445,2026-05-24T19:57:44.425699
536,-2.6500,0,50,0.010000,0.329445,2026-05-24T19:57:46.157805
537,-2.6500,0,50,0.010000,0.329444,2026-05-24T19:57:47.882963
538,-2.6500,0,50,0.010000,0.329444,2026-05-24T19:57:49.610512
539,-2.6500,0,50,0.010000,0.329443,2026-05-24T19:57:51.336719
540,-2.6500,0,50,0.010000,0.329443,2026-05-24T19:57:53.063998
541,-2.6500,0,50,0.010000,0.329442,2026-05-24T19:57:54.794720
542,-2.6500,0,50,0.010000,0.329442,2026-05-24T19:57:56.524751
543,-2.6500,0,50,0.010000,0.329441,2026-05-24T19:57:58.262693
544,-2.6500,0,50,0.010000,0.329441,2026-05-24T19:57:59.993717
545,-2.6500,0,50,0.010000,0.329440,2026-05-24T19:58:01.900510
546,-2.6500,0,50,0.010000,0.329440,2026-05-24T19:58:04.626348
547,-2.6500,0,50,0.010000,0.329440,2026-05-24T19:58:06.358188
548,-2.6500,0,50,0.010000,0.329439,2026-05-24T19:58:08.098189
549,-2.6500,0,50,0.010000,0.329439,2026-05-24T19:58:09.819809
550,-2.6500,0,50,0.010000,0.329438,2026-05-24T19:58:11.551861
551,-2.6500,0,50,0.010000,0.333138,2026-05-24T19:58:13.279745
552,-2.6500,0,50,0.010000,0.329404,2026-05-24T19:58:15.009332
553,-2.6500,0,50,0.010000,0.329404,2026-05-24T19:58:16.740547
554,-2.6500,0,50,0.010000,0.329404,2026-05-24T19:58:18.470430
555,-2.6500,0,50,0.010000,0.329404,2026-05-24T19:58:20.203080
556,-2.6500,0,50,0.010000,0.330643,2026-05-24T19:58:21.933755
557,-2.6500,0,50,0.010000,0.329388,2026-05-24T19:58:23.663401
558,-2.6500,0,50,0.010000,0.329388,2026-05-24T19:58:25.390798
559,-2.6500,0,50,0.010000,0.329388,2026-05-24T19:58:27.122497
560,-2.6500,0,50,0.010000,0.329389,2026-05-24T19:58:28.857192
561,-2.6500,0,50,0.010000,0.329389,2026-05-24T19:58:30.585560
562,-2.6500,0,50,0.010000,0.329389,2026-05-24T19:58:32.317255
563,-2.6500,0,50,0.010000,0.333495,2026-05-24T19:58:34.046792
564,-2.6500,0,50,0.010000,0.326902,2026-05-24T19:58:35.780682
565,-2.6500,0,50,0.010000,0.330191,2026-05-24T19:58:37.508115
566,-2.6500,0,50,0.010000,0.330179,2026-05-24T19:58:39.234705
567,-2.6500,0,50,0.010000,0.334446,2026-05-24T19:58:40.966280
568,-2.6500,0,50,0.010000,0.334817,2026-05-24T19:58:42.694970
569,-2.6500,0,50,0.010000,0.330112,2026-05-24T19:58:44.423470
570,-2.6500,0,50,0.010000,0.330102,2026-05-24T19:58:46.152586
571,-2.6500,0,50,0.010000,0.330091,2026-05-24T19:58:47.879300
572,-2.6500,0,50,0.010000,0.330081,2026-05-24T19:58:49.612750
573,-2.6500,0,50,0.010000,0.330071,2026-05-24T19:58:51.340729
574,-2.6500,0,50,0.010000,0.335167,2026-05-24T19:58:53.068310
575,-2.6500,0,50,0.010000,0.333545,2026-05-24T19:58:54.793475
576,-2.6500,0,50,0.010000,0.334759,2026-05-24T19:58:56.521259
577,-2.6500,0,50,0.010000,0.334568,2026-05-24T19:58:58.253341
578,-2.6500,0,50,0.010000,0.329958,2026-05-24T19:58:59.979564
579,-2.6500,0,50,0.010000,0.329950,2026-05-24T19:59:01.710496
580,-2.6500,0,50,0.010000,0.329942,2026-05-24T19:59:04.081149
581,-2.6500,0,50,0.010000,0.329934,2026-05-24T19:59:05.811755
582,-2.6500,0,50,0.010000,0.336225,2026-05-24T19:59:07.540898
583,-2.6500,0,50,0.010000,0.329885,2026-05-24T19:59:09.269759
584,-2.6500,0,50,0.010000,0.329878,2026-05-24T19:59:10.999149
585,-2.6500,0,50,0.010000,0.329872,2026-05-24T19:59:12.727394
586,-2.6500,0,50,0.010000,0.333076,2026-05-24T19:59:14.453581
587,-2.6500,0,50,0.010000,0.329841,2026-05-24T19:59:16.700633
588,-2.6500,0,50,0.010000,0.329835,2026-05-24T19:59:18.430979
589,-2.6500,0,50,0.010000,0.329829,2026-05-24T19:59:20.167011
590,-2.6500,0,50,0.010000,0.329822,2026-05-24T19:59:22.534358
591,-2.6500,0,50,0.010000,0.329816,2026-05-24T19:59:24.265537
592,-2.6500,0,50,0.010000,0.329810,2026-05-24T19:59:25.996221
593,-2.6500,0,50,0.010000,0.329804,2026-05-24T19:59:27.727272
594,-2.6500,0,50,0.010000,0.329798,2026-05-24T19:59:29.461798
595,-2.6500,0,50,0.010000,0.329793,2026-05-24T19:59:31.183322
596,-2.6500,0,50,0.010000,0.329787,2026-05-24T19:59:32.913764
597,-2.6500,0,50,0.010000,0.329781,2026-05-24T19:59:34.639040
598,-2.6500,0,50,0.010000,0.329776,2026-05-24T19:59:36.365362
599,-2.6500,0,50,0.010000,0.332863,2026-05-24T19:59:38.092998
600,-2.6500,0,50,0.010000,0.332932,2026-05-24T19:59:39.822393
601,-2.6500,0,50,0.010000,0.332702,2026-05-24T19:59:41.554029
602,-2.6500,0,50,0.010000,0.329705,2026-05-24T19:59:43.286800
603,-2.6500,0,50,0.010000,0.329701,2026-05-24T19:59:45.016481
604,-2.6500,0,50,0.010000,0.329697,2026-05-24T19:59:46.744111
605,-2.6500,0,50,0.010000,0.329692,2026-05-24T19:59:48.478136
606,-2.6500,0,50,0.010000,0.329688,2026-05-24T19:59:50.207942
607,-2.6500,0,50,0.010000,0.335976,2026-05-24T19:59:51.937502
608,-2.6500,0,50,0.010000,0.329646,2026-05-24T19:59:53.670349
609,-2.6500,0,50,0.010000,0.325997,2026-05-24T19:59:55.398280
610,-2.6500,0,50,0.010000,0.337010,2026-05-24T19:59:57.134361
611,-2.6500,0,50,0.010000,0.330443,2026-05-24T19:59:58.862035
612,-2.6500,0,50,0.010000,0.330428,2026-05-24T20:00:00.587513
613,-2.6500,0,50,0.010000,0.330413,2026-05-24T20:00:02.883060
614,-2.6500,0,50,0.010000,0.330398,2026-05-24T20:00:04.606767
615,-2.6500,0,50,0.010000,0.330383,2026-05-24T20:00:06.336471
616,-2.6500,0,50,0.010000,0.330369,2026-05-24T20:00:08.061842
617,-2.6500,0,50,0.010000,0.330355,2026-05-24T20:00:09.794477
618,-2.6500,0,50,0.010000,0.330341,2026-05-24T20:00:11.523554
619,-2.6500,0,50,0.010000,0.330327,2026-05-24T20:00:13.251623
620,-2.6500,0,50,0.010000,0.330313,2026-05-24T20:00:15.859230
621,-2.6500,0,50,0.010000,0.330300,2026-05-24T20:00:17.591673
622,-2.6500,0,50,0.010000,0.330287,2026-05-24T20:00:19.317197
623,-2.6500,0,50,0.010000,0.336345,2026-05-24T20:00:21.039787
624,-2.6500,0,50,0.010000,0.335567,2026-05-24T20:00:22.779004
625,-2.6500,0,50,0.010000,0.335957,2026-05-24T20:00:24.504537
626,-2.6500,0,50,0.010000,0.330186,2026-05-24T20:00:26.230898
627,-2.6500,0,50,0.010000,0.330175,2026-05-24T20:00:27.960583
628,-2.6500,0,50,0.010000,0.335646,2026-05-24T20:00:29.691890
629,-2.6500,0,50,0.010000,0.330136,2026-05-24T20:00:31.421703
630,-2.6500,0,50,0.010000,0.330125,2026-05-24T20:00:33.149664
631,-2.6500,0,50,0.010000,0.334948,2026-05-24T20:00:34.872536
632,-2.6500,0,50,0.010000,0.330087,2026-05-24T20:00:36.601970
633,-2.6500,0,50,0.010000,0.339653,2026-05-24T20:00:38.326838
634,-2.6500,0,50,0.010000,0.330034,2026-05-24T20:00:40.058999
635,-2.6500,0,50,0.010000,0.330025,2026-05-24T20:00:41.786689
636,-2.6500,0,50,0.010000,0.330016,2026-05-24T20:00:43.510676
637,-2.6500,0,50,0.010000,0.330007,2026-05-24T20:00:45.237026
638,-2.6500,0,50,0.010000,0.329998,2026-05-24T20:00:46.967569
639,-2.6500,0,50,0.010000,0.334562,2026-05-24T20:00:48.693406
640,-2.6500,0,50,0.010000,0.329964,2026-05-24T20:00:50.416908
641,-2.6500,0,50,0.010000,0.329955,2026-05-24T20:00:52.144770
642,-2.6500,0,50,0.010000,0.333529,2026-05-24T20:00:53.875829
643,-2.6500,0,50,0.010000,0.329923,2026-05-24T20:00:55.605961
644,-2.6500,0,50,0.010000,0.329915,2026-05-24T20:00:57.342544
645,-2.6500,0,50,0.010000,0.329908,2026-05-24T20:00:59.065092
646,-2.6500,0,50,0.010000,0.329900,2026-05-24T20:01:00.797760
647,-2.6500,0,50,0.010000,0.329893,2026-05-24T20:01:02.522912
648,-2.6500,0,50,0.010000,0.329886,2026-05-24T20:01:04.251072
649,-2.6500,0,50,0.010000,0.334550,2026-05-24T20:01:05.984570
650,-2.6500,0,50,0.010000,0.329855,2026-05-24T20:01:07.709304
651,-2.6500,0,50,0.010000,0.329849,2026-05-24T20:01:09.438712
652,-2.6500,0,50,0.010000,0.334493,2026-05-24T20:01:11.171463
653,-2.6500,0,50,0.010000,0.333116,2026-05-24T20:01:12.895690
654,-2.6500,0,50,0.010000,0.329796,2026-05-24T20:01:14.621018
655,-2.6500,0,50,0.010000,0.329790,2026-05-24T20:01:16.349245
656,-2.6500,0,50,0.010000,0.329785,2026-05-24T20:01:18.079873
657,-2.6500,0,50,0.010000,0.333530,2026-05-24T20:01:19.811807
658,-2.6500,0,50,0.010000,0.329757,2026-05-24T20:01:21.538067
659,-2.6500,0,50,0.010000,0.329752,2026-05-24T20:01:23.270079
660,-2.6500,0,50,0.010000,0.329747,2026-05-24T20:01:25.000482
661,-2.6500,0,50,0.010000,0.329742,2026-05-24T20:01:26.731566
662,-2.6500,0,50,0.010000,0.329737,2026-05-24T20:01:29.345809
663,-2.6500,0,50,0.010000,0.333816,2026-05-24T20:01:31.075747
664,-2.6500,0,50,0.010000,0.329711,2026-05-24T20:01:32.801009
665,-2.6500,0,50,0.010000,0.329706,2026-05-24T20:01:34.534423
666,-2.6500,0,50,0.010000,0.335745,2026-05-24T20:01:36.257655
667,-2.6500,0,50,0.010000,0.329664,2026-05-24T20:01:37.985500
668,-2.6500,0,50,0.010000,0.329660,2026-05-24T20:01:39.707056
669,-2.6500,0,50,0.010000,0.329656,2026-05-24T20:01:41.432775
670,-2.6500,0,50,0.010000,0.329653,2026-05-24T20:01:43.156144
671,-2.6500,0,50,0.010000,0.329649,2026-05-24T20:01:44.885933
672,-2.6500,0,50,0.010000,0.332127,2026-05-24T20:01:46.610850
673,-2.6500,0,50,0.010000,0.329625,2026-05-24T20:01:48.344725
674,-2.6500,0,50,0.010000,0.331966,2026-05-24T20:01:50.067424
675,-2.6500,0,50,0.010000,0.332082,2026-05-24T20:01:51.802342
676,-2.6500,0,50,0.010000,0.332896,2026-05-24T20:01:53.534819
677,-2.6500,0,50,0.010000,0.332572,2026-05-24T20:01:55.267700
678,-2.6500,0,50,0.010000,0.331587,2026-05-24T20:01:56.994421
679,-2.6500,0,50,0.010000,0.332740,2026-05-24T20:01:58.717766
680,-2.6500,0,50,0.010000,0.329507,2026-05-24T20:02:00.451897
681,-2.6500,0,50,0.010000,0.337368,2026-05-24T20:02:02.176000
682,-2.6500,0,50,0.010000,0.331883,2026-05-24T20:02:03.909245
683,-2.6500,0,50,0.010000,0.329436,2026-05-24T20:02:05.633791
684,-2.6500,0,50,0.010000,0.329436,2026-05-24T20:02:07.371464
685,-2.6500,0,50,0.010000,0.329436,2026-05-24T20:02:09.096800
686,-2.6500,0,50,0.010000,0.329435,2026-05-24T20:02:10.832459
687,-2.6500,0,50,0.010000,0.329435,2026-05-24T20:02:12.556291
688,-2.6500,0,50,0.010000,0.329435,2026-05-24T20:02:14.286573
689,-2.6500,0,50,0.010000,0.329434,2026-05-24T20:02:16.013739
690,-2.6500,0,50,0.010000,0.329434,2026-05-24T20:02:17.659372
691,-2.6500,0,50,0.010000,0.329434,2026-05-24T20:02:19.388101
692,-2.6500,0,50,0.010000,0.329433,2026-05-24T20:02:21.117967
693,-2.6500,0,50,0.010000,0.329433,2026-05-24T20:02:22.845033
694,-2.6500,0,50,0.010000,0.329433,2026-05-24T20:02:24.572397
695,-2.6500,0,50,0.010000,0.329432,2026-05-24T20:02:26.308142
696,-2.6500,0,50,0.010000,0.329432,2026-05-24T20:02:28.036996
697,-2.6500,0,50,0.010000,0.331726,2026-05-24T20:02:29.768035
698,-2.6500,0,50,0.010000,0.329415,2026-05-24T20:02:31.495453
699,-2.6500,0,50,0.010000,0.329415,2026-05-24T20:02:33.227498
700,-2.6500,0,50,0.010000,0.329414,2026-05-24T20:02:34.956648
701,-2.6500,0,50,0.010000,0.329414,2026-05-24T20:02:36.685375
702,-2.6500,0,50,0.010000,0.329414,2026-05-24T20:02:38.420673
703,-2.6500,0,50,0.010000,0.329414,2026-05-24T20:02:40.148156
704,-2.6500,0,50,0.010000,0.329414,2026-05-24T20:02:41.874994
705,-2.6500,0,50,0.010000,0.329414,2026-05-24T20:02:43.601906
706,-2.6500,0,50,0.010000,0.331218,2026-05-24T20:02:45.331230
707,-2.6500,0,50,0.010000,0.329397,2026-05-24T20:02:47.060357
708,-2.6500,0,50,0.010000,0.329398,2026-05-24T20:02:48.787592
709,-2.6500,0,50,0.010000,0.330551,2026-05-24T20:02:50.515396
710,-2.6500,0,50,0.010000,0.329381,2026-05-24T20:02:52.245772
711,-2.6500,0,50,0.010000,0.329382,2026-05-24T20:02:53.977251
712,-2.6500,0,50,0.010000,0.329382,2026-05-24T20:02:55.705728
713,-2.6500,0,50,0.010000,0.329382,2026-05-24T20:02:57.433124
714,-2.6500,0,50,0.010000,0.329383,2026-05-24T20:02:59.161753
715,-2.6500,0,50,0.010000,0.331461,2026-05-24T20:03:00.894178
716,-2.6500,0,50,0.010000,0.329367,2026-05-24T20:03:02.619657
717,-2.6500,0,50,0.010000,0.329368,2026-05-24T20:03:04.344442
718,-2.6500,0,50,0.010000,0.329368,2026-05-24T20:03:06.080313
719,-2.6500,0,50,0.010000,0.329369,2026-05-24T20:03:07.805339
720,-2.6500,0,50,0.010000,0.329370,2026-05-24T20:03:09.540890
721,-2.6500,0,50,0.010000,0.329370,2026-05-24T20:03:11.268149
722,-2.6500,0,50,0.010000,0.329371,2026-05-24T20:03:12.996749
723,-2.6500,0,50,0.010000,0.329371,2026-05-24T20:03:14.724427
724,-2.6500,0,50,0.010000,0.329372,2026-05-24T20:03:16.456931
725,-2.6500,0,50,0.010000,0.329373,2026-05-24T20:03:18.190230
726,-2.6500,0,50,0.010000,0.329373,2026-05-24T20:03:19.918031
727,-2.6500,0,50,0.010000,0.329374,2026-05-24T20:03:21.652833
728,-2.6500,0,50,0.010000,0.330214,2026-05-24T20:03:23.380557
729,-2.6500,0,50,0.010000,0.329358,2026-05-24T20:03:25.107481
730,-2.6500,0,50,0.010000,0.330926,2026-05-24T20:03:26.841261
731,-2.6500,0,50,0.010000,0.329343,2026-05-24T20:03:28.565492
732,-2.6500,0,50,0.010000,0.329344,2026-05-24T20:03:30.290667
733,-2.6500,0,50,0.010000,0.329345,2026-05-24T20:03:32.018253
734,-2.6500,0,50,0.010000,0.329346,2026-05-24T20:03:33.748961
