episode,reward,score,length,epsilon,td_error,timestamp
1,-6.2516,0,50,0.995000,0.000000,2026-05-26T21:48:13.901889
2,-6.2594,0,50,0.990025,0.000000,2026-05-26T21:48:14.144511
3,-6.2047,0,50,0.985075,0.000000,2026-05-26T21:48:14.364807
