episode,reward,score,length,epsilon,td_error,timestamp
366,-6.2008,0,50,0.159679,0.180500,2026-05-27T15:26:30.799775
367,-6.2184,0,50,0.158881,0.147827,2026-05-27T15:26:31.206640
368,-6.1930,0,50,0.158086,0.152356,2026-05-27T15:26:31.614766
369,-6.1891,0,50,0.157296,0.146042,2026-05-27T15:26:32.023331
370,-6.2594,0,50,0.156509,0.147602,2026-05-27T15:26:32.424653
371,-6.2516,0,50,0.155727,0.177136,2026-05-27T15:26:32.826273
372,-5.8551,0,55,0.154948,0.194279,2026-05-27T15:26:33.277887
373,-6.2457,0,50,0.154173,0.151206,2026-05-27T15:26:33.673686
374,-6.2457,0,50,0.153402,0.175701,2026-05-27T15:26:34.075464
375,-6.2320,0,50,0.152635,0.161101,2026-05-27T15:26:34.468485
376,-6.2047,0,50,0.151872,0.149019,2026-05-27T15:26:34.867907
377,-6.2047,0,50,0.151113,0.128862,2026-05-27T15:26:35.276184
378,-6.2047,0,50,0.150357,0.148649,2026-05-27T15:26:35.680008
379,-6.2105,0,50,0.149606,0.167767,2026-05-27T15:26:36.084619
380,-6.2184,0,50,0.148857,0.185824,2026-05-27T15:26:36.479511
381,-6.1891,0,50,0.148113,0.170050,2026-05-27T15:26:36.869113
382,-6.1871,0,50,0.147373,0.179814,2026-05-27T15:26:37.261032
383,-6.2438,0,50,0.146636,0.136404,2026-05-27T15:26:37.655137
384,-5.9492,0,53,0.145903,0.167955,2026-05-27T15:26:38.170042
385,-6.2184,0,50,0.145173,0.190780,2026-05-27T15:26:38.607492
386,-6.2594,0,50,0.144447,0.172797,2026-05-27T15:26:38.995760
387,-6.2594,0,50,0.143725,0.168222,2026-05-27T15:26:39.393637
388,-6.2027,0,50,0.143006,0.162791,2026-05-27T15:26:39.788241
389,-7.6211,0,31,0.142291,0.178147,2026-05-27T15:26:40.040424
390,-6.2047,0,50,0.141580,0.178351,2026-05-27T15:26:40.438470
391,-6.2047,0,50,0.140872,0.202447,2026-05-27T15:26:40.854152
392,-6.2516,0,50,0.140168,0.136228,2026-05-27T15:26:41.254793
393,-6.2438,0,50,0.139467,0.137233,2026-05-27T15:26:41.645076
394,-6.2594,0,50,0.138769,0.185239,2026-05-27T15:26:42.036114
395,-6.2145,0,50,0.138076,0.150763,2026-05-27T15:26:42.425952
396,-6.2594,0,50,0.137385,0.201329,2026-05-27T15:26:42.814785
397,-6.2457,0,50,0.136698,0.173826,2026-05-27T15:26:43.200128
398,-6.2281,0,50,0.136015,0.212172,2026-05-27T15:26:43.585205
399,-6.2438,0,50,0.135335,0.170567,2026-05-27T15:26:43.974539
400,-6.2184,0,50,0.134658,0.163472,2026-05-27T15:26:44.363208
401,-6.2457,0,50,0.133985,0.170107,2026-05-27T15:26:44.755751
402,-6.1813,0,50,0.133315,0.162858,2026-05-27T15:26:45.146106
403,-5.8492,0,55,0.132648,0.196086,2026-05-27T15:26:45.574605
404,-6.1832,0,50,0.131985,0.200009,2026-05-27T15:26:45.963443
405,-6.1930,0,50,0.131325,0.175587,2026-05-27T15:26:46.352260
406,-6.2457,0,50,0.130668,0.178090,2026-05-27T15:26:46.741445
407,-6.2594,0,50,0.130015,0.201637,2026-05-27T15:26:47.131167
408,-6.2457,0,50,0.129365,0.141792,2026-05-27T15:26:47.519359
409,-6.2594,0,50,0.128718,0.190063,2026-05-27T15:26:47.909321
410,-6.2184,0,50,0.128075,0.167782,2026-05-27T15:26:48.297828
411,-6.1930,0,50,0.127434,0.154319,2026-05-27T15:26:48.685961
412,-7.6211,0,31,0.126797,0.123896,2026-05-27T15:26:48.931967
413,-6.2594,0,50,0.126163,0.180628,2026-05-27T15:26:49.321050
414,-6.2027,0,50,0.125532,0.194110,2026-05-27T15:26:49.710828
415,-6.2105,0,50,0.124905,0.169072,2026-05-27T15:26:50.098995
416,-6.2184,0,50,0.124280,0.203569,2026-05-27T15:26:50.483875
417,-6.2320,0,50,0.123659,0.185750,2026-05-27T15:26:50.870866
418,-6.1910,0,50,0.123040,0.187963,2026-05-27T15:26:51.260247
419,-6.1773,0,50,0.122425,0.171226,2026-05-27T15:26:51.649614
420,-6.2594,0,50,0.121813,0.208328,2026-05-27T15:26:52.039175
421,-6.2457,0,50,0.121204,0.169427,2026-05-27T15:26:52.427351
422,-6.2184,0,50,0.120598,0.162127,2026-05-27T15:26:52.818117
423,-6.1871,0,50,0.119995,0.194035,2026-05-27T15:26:53.204838
424,-6.2281,0,50,0.119395,0.171187,2026-05-27T15:26:53.594022
425,-6.1695,0,50,0.118798,0.159455,2026-05-27T15:26:53.983605
426,-6.2066,0,50,0.118204,0.176119,2026-05-27T15:26:54.371158
427,-6.1910,0,50,0.117613,0.144541,2026-05-27T15:26:54.760339
428,-6.2457,0,50,0.117025,0.163016,2026-05-27T15:26:55.152303
429,-6.1695,0,50,0.116440,0.167570,2026-05-27T15:26:55.541659
430,-6.2047,0,50,0.115858,0.156923,2026-05-27T15:26:55.931614
431,-6.2125,0,50,0.115278,0.181936,2026-05-27T15:26:56.320093
432,-6.2457,0,50,0.114702,0.167340,2026-05-27T15:26:56.707975
433,-6.2320,0,50,0.114128,0.159406,2026-05-27T15:26:57.095726
434,-6.2184,0,50,0.113558,0.185477,2026-05-27T15:26:57.485999
435,-6.2125,0,50,0.112990,0.186421,2026-05-27T15:26:57.873853
436,-6.9410,0,40,0.112425,0.194494,2026-05-27T15:26:58.274099
437,-6.2594,0,50,0.111863,0.188254,2026-05-27T15:26:58.664647
438,-6.2594,0,50,0.111304,0.206124,2026-05-27T15:26:59.053832
439,-6.2125,0,50,0.110747,0.163939,2026-05-27T15:26:59.441854
440,-6.2457,0,50,0.110193,0.151430,2026-05-27T15:26:59.836473
441,-6.1891,0,50,0.109642,0.166628,2026-05-27T15:27:00.226935
442,-6.2125,0,50,0.109094,0.171540,2026-05-27T15:27:00.618389
443,-7.6211,0,31,0.108549,0.213576,2026-05-27T15:27:00.868765
444,-6.2594,0,50,0.108006,0.193851,2026-05-27T15:27:01.273564
445,-6.2594,0,50,0.107466,0.172834,2026-05-27T15:27:01.667492
446,-5.8355,0,55,0.106929,0.195477,2026-05-27T15:27:02.100193
447,-6.2047,0,50,0.106394,0.202015,2026-05-27T15:27:02.490327
448,-6.2320,0,50,0.105862,0.145887,2026-05-27T15:27:02.879886
449,-6.2145,0,50,0.105333,0.176498,2026-05-27T15:27:03.276114
450,-5.8082,0,55,0.104806,0.203824,2026-05-27T15:27:03.705922
451,-6.2379,0,50,0.104282,0.169127,2026-05-27T15:27:04.099911
452,-6.2203,0,50,0.103761,0.163580,2026-05-27T15:27:04.486303
453,-6.1871,0,50,0.103242,0.186524,2026-05-27T15:27:04.880201
454,-6.2184,0,50,0.102726,0.198874,2026-05-27T15:27:05.268011
455,-6.2027,0,50,0.102212,0.164691,2026-05-27T15:27:05.656872
456,-6.1910,0,50,0.101701,0.198720,2026-05-27T15:27:06.048199
457,-6.2457,0,50,0.101192,0.163791,2026-05-27T15:27:06.437252
458,-6.2438,0,50,0.100686,0.180039,2026-05-27T15:27:06.827342
459,-6.2320,0,50,0.100183,0.173710,2026-05-27T15:27:07.217847
460,-6.1891,0,50,0.099682,0.179906,2026-05-27T15:27:07.608468
461,-6.2594,0,50,0.099184,0.161516,2026-05-27T15:27:07.997830
462,-6.1930,0,50,0.098688,0.177853,2026-05-27T15:27:08.388237
463,-6.2320,0,50,0.098194,0.152249,2026-05-27T15:27:08.777476
464,-6.2457,0,50,0.097703,0.202209,2026-05-27T15:27:09.166885
465,-6.1773,0,50,0.097215,0.158635,2026-05-27T15:27:09.555270
466,-6.2184,0,50,0.096729,0.189896,2026-05-27T15:27:09.949174
467,-6.2457,0,50,0.096245,0.198845,2026-05-27T15:27:10.337354
468,-7.1508,0,37,0.095764,0.199714,2026-05-27T15:27:10.629834
469,-6.2301,0,50,0.095285,0.155992,2026-05-27T15:27:11.021052
470,-6.2359,0,50,0.094809,0.233562,2026-05-27T15:27:11.411182
471,-6.1832,0,50,0.094335,0.217095,2026-05-27T15:27:11.799477
472,-6.2359,0,50,0.093863,0.172848,2026-05-27T15:27:12.188913
473,-6.1773,0,50,0.093394,0.185650,2026-05-27T15:27:12.579348
474,-6.2457,0,50,0.092927,0.161182,2026-05-27T15:27:12.970092
475,-6.2320,0,50,0.092462,0.166747,2026-05-27T15:27:13.358779
476,-6.2457,0,50,0.092000,0.150844,2026-05-27T15:27:13.749201
477,-6.2145,0,50,0.091540,0.160497,2026-05-27T15:27:14.139702
478,-6.1754,0,50,0.091082,0.139903,2026-05-27T15:27:14.528975
479,-6.1910,0,50,0.090627,0.233107,2026-05-27T15:27:14.929983
480,-6.2301,0,50,0.090173,0.185303,2026-05-27T15:27:15.325582
481,-6.2320,0,50,0.089723,0.209472,2026-05-27T15:27:15.717392
482,-6.2066,0,50,0.089274,0.131270,2026-05-27T15:27:16.107508
483,-6.2203,0,50,0.088828,0.166651,2026-05-27T15:27:16.498057
484,-6.2203,0,50,0.088383,0.168496,2026-05-27T15:27:16.887877
485,-6.2281,0,50,0.087942,0.184398,2026-05-27T15:27:17.278689
486,-6.2184,0,50,0.087502,0.128786,2026-05-27T15:27:17.669593
487,-6.2379,0,50,0.087064,0.209161,2026-05-27T15:27:18.059149
488,-6.2457,0,50,0.086629,0.176722,2026-05-27T15:27:18.449406
489,-6.2457,0,50,0.086196,0.155638,2026-05-27T15:27:18.837528
490,-6.0598,0,52,0.085765,0.190735,2026-05-27T15:27:19.244684
491,-6.1871,0,50,0.085336,0.170667,2026-05-27T15:27:19.633661
492,-6.2105,0,50,0.084909,0.192340,2026-05-27T15:27:20.027502
493,-6.2320,0,50,0.084485,0.171892,2026-05-27T15:27:20.414571
494,-6.2027,0,50,0.084062,0.196265,2026-05-27T15:27:20.800849
495,-6.2594,0,50,0.083642,0.176392,2026-05-27T15:27:21.190413
496,-6.2047,0,50,0.083224,0.138638,2026-05-27T15:27:21.579898
497,-6.2457,0,50,0.082808,0.152043,2026-05-27T15:27:21.970544
498,-6.2203,0,50,0.082394,0.160801,2026-05-27T15:27:22.361050
499,-6.2457,0,50,0.081982,0.154703,2026-05-27T15:27:22.749763
500,-6.2359,0,50,0.081572,0.179182,2026-05-27T15:27:23.221181
